REFERENCE;CURRENCY;PRICE;COUNTRY
82.692.563;GBP;13.53;GB
82.692.585;GBP;13.63;GB
82.692.596;GBP;13.53;GB
82.692.608;GBP;41.97;GB
82.692.698;GBP;43.35;GB
82.692.701;GBP;18.16;GB
82.692.712;GBP;18.16;GB
82.693.098;GBP;4.96;GB
82.693.112;GBP;3.85;GB
82.693.657;GBP;260.39;GB
82.693.668;GBP;666.09;GB
82.693.681;GBP;358.89;GB
82.694.194;GBP;187.53;GB
82.694.206;GBP;187.53;GB
82.694.228;GBP;187.53;GB
82.694.239;GBP;101.59;GB
82.694.616;GBP;76.70;GB
82.694.649;GBP;50.00;GB
82.694.844;GBP;83.11;GB
82.695.005;GBP;63.14;GB
82.695.049;GBP;68.00;GB
82.695.073;GBP;68.00;GB
82.695.095;GBP;68.00;GB
82.695.893;GBP;145.29;GB
82.695.905;GBP;108.19;GB
82.695.973;GBP;90.00;GB
82.696.156;GBP;90.99;GB
82.696.203;GBP;124.89;GB
82.696.214;GBP;95.59;GB
82.696.258;GBP;69.67;GB
82.696.271;GBP;1.16;GB
82.696.429;GBP;44.71;GB
82.696.624;GBP;13.08;GB
82.696.704;GBP;72.75;GB
82.696.715;GBP;113.94;GB
82.696.737;GBP;128.54;GB
82.696.748;GBP;128.54;GB
82.696.759;GBP;128.54;GB
82.696.943;GBP;41.67;GB
82.697.024;GBP;11.56;GB
82.697.104;GBP;577.43;GB
82.697.159;GBP;13.57;GB
82.697.206;GBP;18.59;GB
82.697.252;GBP;31.71;GB
82.697.274;GBP;35.37;GB
82.697.729;GBP;211.92;GB
82.697.753;GBP;221.69;GB
82.697.775;GBP;74.49;GB
82.697.797;GBP;42.72;GB
82.697.809;GBP;49.98;GB
82.697.866;GBP;57.89;GB
82.697.924;GBP;27.51;GB
82.698.164;GBP;378.52;GB
82.698.368;GBP;121.49;GB
82.698.494;GBP;30.99;GB
82.698.541;GBP;244.81;GB
82.698.585;GBP;13.95;GB
82.698.596;GBP;13.95;GB
82.698.608;GBP;13.95;GB
82.698.665;GBP;55.88;GB
82.698.701;GBP;51.62;GB
82.698.836;GBP;331.62;GB
82.698.858;GBP;87.59;GB
82.698.869;GBP;520.59;GB
82.698.938;GBP;76.09;GB
82.698.962;GBP;2.72;GB
82.698.995;GBP;14.70;GB
82.699.189;GBP;20.87;GB
82.699.269;GBP;18.98;GB
82.699.293;GBP;120.12;GB
82.699.338;GBP;36.38;GB
82.699.384;GBP;11.00;GB
82.699.657;GBP;4.97;GB
82.699.715;GBP;49.49;GB
82.699.817;GBP;792.72;GB
82.699.839;GBP;59.48;GB
82.699.841;GBP;59.48;GB
82.699.852;GBP;45.79;GB
82.699.863;GBP;59.48;GB
82.699.874;GBP;59.48;GB
82.699.885;GBP;59.48;GB
82.700.015;GBP;5.15;GB
82.700.139;GBP;22.19;GB
82.700.174;GBP;27.59;GB
82.700.219;GBP;111.90;GB
82.700.254;GBP;40.23;GB
82.700.334;GBP;20.75;GB
82.700.458;GBP;5.20;GB
82.700.538;GBP;2.94;GB
82.700.573;GBP;1.71;GB
82.700.631;GBP;155.59;GB
82.700.711;GBP;115.69;GB
82.700.824;GBP;90.20;GB
82.701.202;GBP;17.59;GB
82.701.224;GBP;63.61;GB
82.701.383;GBP;52.39;GB
82.701.508;GBP;183.69;GB
82.701.519;GBP;2.20;GB
82.701.521;GBP;2.92;GB
82.701.532;GBP;21.59;GB
82.701.884;GBP;4.41;GB
82.701.931;GBP;4.41;GB
82.702.091;GBP;7.93;GB
82.702.147;GBP;51.36;GB
82.702.158;GBP;19.12;GB
82.702.182;GBP;88.99;GB
82.702.661;GBP;85.29;GB
82.702.717;GBP;166.57;GB
82.702.728;GBP;72.39;GB
82.702.763;GBP;150.00;GB
82.703.048;GBP;5.39;GB
82.703.059;GBP;7.09;GB
82.703.061;GBP;9.59;GB
82.703.094;GBP;60.92;GB
82.703.128;GBP;28.48;GB
82.703.152;GBP;62.54;GB
82.703.243;GBP;11.92;GB
82.703.265;GBP;17.52;GB
82.703.356;GBP;18.05;GB
82.703.857;GBP;203.81;GB
82.703.868;GBP;72.47;GB
82.703.881;GBP;477.21;GB
82.703.892;GBP;4.23;GB
82.704.576;GBP;34.11;GB
82.704.645;GBP;10.99;GB
82.704.793;GBP;10.99;GB
82.704.805;GBP;13.64;GB
82.704.942;GBP;187.74;GB
82.704.964;GBP;163.81;GB
82.704.986;GBP;169.40;GB
82.705.227;GBP;4.00;GB
82.705.307;GBP;21.80;GB
82.705.318;GBP;21.80;GB
82.705.329;GBP;21.80;GB
82.705.331;GBP;21.80;GB
82.705.535;GBP;2235.29;GB
82.707.018;GBP;253.44;GB
82.707.075;GBP;17.65;GB
82.707.166;GBP;39.92;GB
82.707.199;GBP;24.07;GB
82.707.439;GBP;121.89;GB
82.707.612;GBP;3.85;GB
82.707.645;GBP;18.70;GB
82.707.703;GBP;164.49;GB
82.707.862;GBP;294.12;GB
82.707.873;GBP;220.59;GB
82.707.884;GBP;28.89;GB
82.707.907;GBP;1848.27;GB
82.708.045;GBP;10.50;GB
82.708.956;GBP;239.57;GB
82.709.516;GBP;88.59;GB
82.709.722;GBP;39.17;GB
82.709.835;GBP;13.94;GB
82.709.868;GBP;319.78;GB
82.709.904;GBP;320.45;GB
82.709.948;GBP;147.06;GB
82.709.972;GBP;86.76;GB
82.710.896;GBP;26.53;GB
82.710.908;GBP;26.53;GB
82.711.206;GBP;100.59;GB
82.711.217;GBP;37.35;GB
82.711.503;GBP;498.07;GB
82.711.638;GBP;12.69;GB
82.711.662;GBP;19.19;GB
82.712.882;GBP;51.22;GB
82.712.893;GBP;174.89;GB
82.712.916;GBP;127.75;GB
82.712.927;GBP;64.41;GB
82.712.949;GBP;49.92;GB
82.712.984;GBP;37.09;GB
82.713.087;GBP;42.99;GB
82.713.112;GBP;194.19;GB
82.713.282;GBP;7.25;GB
82.713.305;GBP;33.79;GB
82.713.602;GBP;7.25;GB
82.713.613;GBP;7.25;GB
82.713.783;GBP;131.92;GB
82.714.718;GBP;12.49;GB
82.716.908;GBP;59.69;GB
82.717.013;GBP;8.60;GB
82.717.319;GBP;137.09;GB
82.717.478;GBP;269.66;GB
82.717.536;GBP;25.06;GB
82.717.547;GBP;32.98;GB
82.717.582;GBP;154.70;GB
82.717.753;GBP;113.97;GB
82.719.101;GBP;71.09;GB
82.719.112;GBP;35.49;GB
82.719.134;GBP;33.79;GB
82.719.657;GBP;2.92;GB
82.719.668;GBP;16.49;GB
82.719.679;GBP;2.92;GB
82.720.754;GBP;71.79;GB
82.720.765;GBP;78.49;GB
82.720.776;GBP;77.74;GB
82.720.982;GBP;924.15;GB
82.720.993;GBP;405.38;GB
82.721.017;GBP;191.77;GB
82.721.052;GBP;177.68;GB
82.721.096;GBP;5.71;GB
82.721.119;GBP;4.12;GB
82.721.291;GBP;161.09;GB
82.721.303;GBP;67.06;GB
82.721.371;GBP;133.18;GB
82.721.438;GBP;43.37;GB
82.721.462;GBP;43.37;GB
82.721.473;GBP;43.37;GB
82.721.484;GBP;43.37;GB
82.721.495;GBP;43.37;GB
82.721.529;GBP;43.37;GB
82.721.542;GBP;43.37;GB
82.721.564;GBP;170.00;GB
82.721.586;GBP;22.69;GB
82.721.939;GBP;67.40;GB
82.721.941;GBP;59.91;GB
82.721.952;GBP;59.91;GB
82.721.963;GBP;59.91;GB
82.722.102;GBP;185.04;GB
82.722.113;GBP;204.43;GB
82.722.181;GBP;33.21;GB
82.722.261;GBP;16.00;GB
82.722.944;GBP;1365.00;GB
82.722.999;GBP;326.75;GB
82.723.036;GBP;63.01;GB
82.723.218;GBP;30.99;GB
82.723.264;GBP;477.44;GB
82.723.812;GBP;8.74;GB
82.723.891;GBP;21.37;GB
82.723.947;GBP;132.77;GB
82.723.958;GBP;80.59;GB
82.723.969;GBP;132.77;GB
82.723.971;GBP;132.77;GB
82.723.982;GBP;132.77;GB
82.724.052;GBP;6.40;GB
82.724.063;GBP;6.40;GB
82.724.074;GBP;6.40;GB
82.724.085;GBP;8.65;GB
82.724.096;GBP;65.52;GB
82.724.165;GBP;106.20;GB
82.724.531;GBP;474.43;GB
82.724.553;GBP;16.46;GB
82.724.826;GBP;31.89;GB
82.724.837;GBP;25.56;GB
82.724.859;GBP;31.58;GB
82.724.883;GBP;251.29;GB
82.725.157;GBP;13.11;GB
82.725.179;GBP;219.09;GB
82.725.215;GBP;25.63;GB
82.725.226;GBP;31.42;GB
82.725.248;GBP;9.43;GB
82.725.669;GBP;66.79;GB
82.726.082;GBP;22.59;GB
82.726.309;GBP;29.37;GB
82.726.936;GBP;15.07;GB
82.726.969;GBP;56.53;GB
82.726.971;GBP;289.09;GB
82.727.132;GBP;22.90;GB
82.727.143;GBP;13.28;GB
82.727.154;GBP;13.28;GB
82.727.165;GBP;13.28;GB
82.727.303;GBP;22.16;GB
82.727.451;GBP;22.16;GB
82.727.484;GBP;22.16;GB
82.728.192;GBP;92.39;GB
82.728.204;GBP;31.48;GB
82.728.215;GBP;113.39;GB
82.728.226;GBP;175.53;GB
82.728.237;GBP;110.09;GB
82.728.248;GBP;175.53;GB
82.728.259;GBP;175.53;GB
82.728.261;GBP;4.37;GB
82.728.328;GBP;223.28;GB
82.728.658;GBP;13.17;GB
82.729.195;GBP;2.14;GB
82.729.229;GBP;4.51;GB
82.729.388;GBP;59.34;GB
82.729.776;GBP;461.49;GB
82.729.787;GBP;461.49;GB
82.729.798;GBP;461.49;GB
82.729.801;GBP;282.49;GB
82.729.812;GBP;25.51;GB
82.729.845;GBP;18.84;GB
82.729.867;GBP;56.40;GB
82.729.903;GBP;367.65;GB
82.729.925;GBP;100.17;GB
82.730.304;GBP;0.01;GB
82.730.326;GBP;0.01;GB
82.730.348;GBP;28.34;GB
82.730.439;GBP;28.03;GB
82.730.441;GBP;75.22;GB
82.730.452;GBP;82.51;GB
82.730.601;GBP;125.39;GB
82.731.045;GBP;21.94;GB
82.731.182;GBP;57.56;GB
82.731.262;GBP;57.56;GB
82.731.546;GBP;80.19;GB
82.731.579;GBP;140.74;GB
82.731.741;GBP;59.47;GB
82.732.959;GBP;80.00;GB
82.732.972;GBP;125.00;GB
82.732.994;GBP;7.38;GB
82.733.018;GBP;9.57;GB
82.733.166;GBP;117.92;GB
82.733.931;GBP;62.34;GB
82.734.001;GBP;3.18;GB
82.734.012;GBP;14.62;GB
82.734.067;GBP;4.02;GB
82.734.078;GBP;6.43;GB
82.734.136;GBP;115.49;GB
82.734.502;GBP;85.29;GB
82.734.615;GBP;67.35;GB
82.736.268;GBP;103.39;GB
82.736.279;GBP;119.28;GB
82.736.292;GBP;119.16;GB
82.736.576;GBP;92.34;GB
82.736.612;GBP;16.22;GB
82.736.667;GBP;18.99;GB
82.736.703;GBP;111.90;GB
82.736.769;GBP;143.85;GB
82.736.895;GBP;166.52;GB
82.737.397;GBP;99.89;GB
82.737.411;GBP;84.39;GB
82.737.513;GBP;49.29;GB
82.737.524;GBP;49.29;GB
82.737.535;GBP;49.29;GB
82.737.774;GBP;12.69;GB
82.738.139;GBP;270.69;GB
82.738.436;GBP;90.49;GB
82.739.166;GBP;388.09;GB
82.739.213;GBP;41.19;GB
82.739.224;GBP;22.02;GB
82.739.268;GBP;54.79;GB
82.739.918;GBP;36.19;GB
82.739.997;GBP;53.69;GB
82.740.024;GBP;82.69;GB
82.740.194;GBP;82.69;GB
82.740.217;GBP;12.89;GB
82.740.263;GBP;17.00;GB
82.740.296;GBP;83.43;GB
82.740.467;GBP;125.00;GB
82.740.489;GBP;135.29;GB
82.740.924;GBP;1.69;GB
82.740.946;GBP;29.99;GB
82.740.968;GBP;43.39;GB
82.740.981;GBP;13.69;GB
82.741.107;GBP;1.39;GB
82.741.404;GBP;139.09;GB
82.741.778;GBP;78.19;GB
82.741.871;GBP;14.69;GB
82.741.951;GBP;40.79;GB
82.742.123;GBP;65.09;GB
82.742.475;GBP;91.09;GB
82.742.533;GBP;33.79;GB
82.742.599;GBP;109.99;GB
82.742.613;GBP;143.35;GB
82.742.679;GBP;86.99;GB
82.742.748;GBP;6375.49;GB
82.742.783;GBP;277.99;GB
82.742.794;GBP;6.49;GB
82.742.817;GBP;6.29;GB
82.742.965;GBP;22.49;GB
82.743.092;GBP;64.59;GB
82.743.172;GBP;273.32;GB
82.743.296;GBP;17.79;GB
82.743.319;GBP;25.59;GB
82.743.332;GBP;206.29;GB
82.743.354;GBP;203.79;GB
82.743.855;GBP;63.99;GB
82.743.866;GBP;63.99;GB
82.744.211;GBP;145.66;GB
82.744.222;GBP;174.04;GB
82.744.233;GBP;174.04;GB
82.744.255;GBP;174.04;GB
82.744.266;GBP;478.39;GB
82.744.552;GBP;10.26;GB
82.744.563;GBP;35.39;GB
82.744.574;GBP;15.49;GB
82.744.619;GBP;11.39;GB
82.744.665;GBP;10.49;GB
82.744.871;GBP;134.49;GB
82.744.893;GBP;275.79;GB
82.744.995;GBP;187.79;GB
82.745.269;GBP;22.19;GB
82.745.282;GBP;23.69;GB
82.745.395;GBP;9.76;GB
82.745.429;GBP;238.69;GB
82.745.602;GBP;6.59;GB
82.745.624;GBP;47.49;GB
82.745.635;GBP;56.79;GB
82.745.646;GBP;93.70;GB
82.745.657;GBP;797.41;GB
82.746.263;GBP;88.29;GB
82.746.627;GBP;3.91;GB
82.746.638;GBP;3.83;GB
82.746.775;GBP;11.39;GB
82.746.797;GBP;21.95;GB
82.746.811;GBP;50.69;GB
82.746.822;GBP;131.49;GB
82.747.197;GBP;238.69;GB
82.747.825;GBP;399.99;GB
82.747.995;GBP;32.19;GB
82.748.236;GBP;93.17;GB
82.748.327;GBP;107.77;GB
82.748.338;GBP;94.59;GB
82.748.395;GBP;94.59;GB
82.748.577;GBP;54.59;GB
82.748.588;GBP;134.69;GB
82.748.817;GBP;306.63;GB
82.748.828;GBP;449.48;GB
82.748.852;GBP;178.19;GB
82.748.987;GBP;173.19;GB
82.749.046;GBP;15.19;GB
82.749.057;GBP;18.09;GB
82.749.068;GBP;18.09;GB
82.749.387;GBP;14.49;GB
82.749.491;GBP;13.28;GB
82.749.525;GBP;29.58;GB
82.749.536;GBP;10.69;GB
82.749.638;GBP;3.89;GB
82.749.742;GBP;71.79;GB
82.749.833;GBP;375.00;GB
82.749.957;GBP;1201.79;GB
82.750.063;GBP;2541.96;GB
82.750.119;GBP;17.59;GB
82.750.154;GBP;4.49;GB
82.750.314;GBP;32.39;GB
82.750.336;GBP;32.39;GB
82.750.358;GBP;33.79;GB
82.751.818;GBP;246.79;GB
82.751.829;GBP;50.19;GB
82.751.853;GBP;7.19;GB
82.751.955;GBP;72.99;GB
82.751.966;GBP;19.81;GB
82.751.977;GBP;67.39;GB
82.751.999;GBP;75.29;GB
82.752.036;GBP;22.09;GB
82.752.322;GBP;1304.95;GB
82.752.377;GBP;444.19;GB
82.752.399;GBP;64.49;GB
82.752.413;GBP;47.49;GB
82.752.446;GBP;39.29;GB
82.752.617;GBP;10.79;GB
82.752.878;GBP;11.13;GB
82.752.914;GBP;30.56;GB
82.752.925;GBP;56.87;GB
82.752.936;GBP;113.75;GB
82.753.052;GBP;22.69;GB
82.753.187;GBP;197.99;GB
82.753.198;GBP;11.72;GB
82.753.201;GBP;11.72;GB
82.753.223;GBP;11.72;GB
82.753.245;GBP;11.72;GB
82.753.256;GBP;11.72;GB
82.753.267;GBP;22.39;GB
82.753.278;GBP;22.39;GB
82.753.291;GBP;22.39;GB
82.753.303;GBP;22.39;GB
82.753.314;GBP;22.39;GB
82.753.416;GBP;2.92;GB
82.753.438;GBP;153.26;GB
82.753.963;GBP;349.09;GB
82.753.996;GBP;38.80;GB
82.754.009;GBP;38.80;GB
82.754.339;GBP;45.09;GB
82.755.058;GBP;97.09;GB
82.755.218;GBP;32.10;GB
82.755.311;GBP;30.59;GB
82.755.333;GBP;34.69;GB
82.755.515;GBP;3.09;GB
82.755.583;GBP;97.49;GB
82.755.617;GBP;133.69;GB
82.755.867;GBP;1159.29;GB
82.755.889;GBP;1510.29;GB
82.755.982;GBP;260.39;GB
82.756.017;GBP;148.79;GB
82.756.063;GBP;1102.39;GB
82.756.781;GBP;413.59;GB
82.757.099;GBP;10.19;GB
82.757.179;GBP;86.22;GB
82.757.181;GBP;172.70;GB
82.757.385;GBP;27.76;GB
82.757.396;GBP;344.09;GB
82.757.419;GBP;30.29;GB
82.757.421;GBP;125.29;GB
82.757.578;GBP;5124.59;GB
82.757.705;GBP;3.91;GB
82.757.751;GBP;4.49;GB
82.757.762;GBP;4.49;GB
82.757.773;GBP;2.84;GB
82.757.784;GBP;4.49;GB
82.757.795;GBP;3.91;GB
82.757.818;GBP;4.49;GB
82.757.829;GBP;4.49;GB
82.757.955;GBP;97.00;GB
82.758.003;GBP;14.80;GB
82.758.014;GBP;15.97;GB
82.758.105;GBP;115.69;GB
82.758.413;GBP;168.42;GB
82.758.446;GBP;16.10;GB
82.758.468;GBP;100.88;GB
82.758.479;GBP;127.86;GB
82.758.481;GBP;132.19;GB
82.758.492;GBP;165.71;GB
82.758.504;GBP;101.37;GB
82.758.526;GBP;129.14;GB
82.758.548;GBP;156.86;GB
82.758.559;GBP;204.29;GB
82.758.606;GBP;21.09;GB
82.758.617;GBP;22.89;GB
82.758.787;GBP;19.45;GB
82.758.812;GBP;18.03;GB
82.758.834;GBP;18.03;GB
82.758.845;GBP;18.03;GB
82.758.936;GBP;31.69;GB
82.758.969;GBP;56.79;GB
82.759.212;GBP;142.19;GB
82.759.438;GBP;113.59;GB
82.759.473;GBP;30.09;GB
82.759.495;GBP;482.99;GB
82.759.542;GBP;6.89;GB
82.759.768;GBP;62.19;GB
82.759.792;GBP;12.39;GB
82.759.941;GBP;58.39;GB
82.760.444;GBP;164.39;GB
82.760.728;GBP;10.91;GB
82.760.739;GBP;19.75;GB
82.760.752;GBP;19.75;GB
82.760.763;GBP;17.32;GB
82.760.821;GBP;92.19;GB
82.760.832;GBP;1.49;GB
82.761.892;GBP;750.00;GB
82.761.948;GBP;80.59;GB
82.761.959;GBP;126.88;GB
82.762.257;GBP;31.99;GB
82.762.747;GBP;14.59;GB
82.762.771;GBP;7.20;GB
82.762.782;GBP;29.69;GB
82.762.805;GBP;7.20;GB
82.762.827;GBP;7.20;GB
82.762.838;GBP;34.29;GB
82.762.849;GBP;26.09;GB
82.762.851;GBP;30.09;GB
82.762.884;GBP;25.69;GB
82.762.895;GBP;29.39;GB
82.762.907;GBP;244.99;GB
82.762.918;GBP;349.99;GB
82.763.045;GBP;49.39;GB
82.763.227;GBP;1725.69;GB
82.763.284;GBP;1725.69;GB
82.763.295;GBP;1.99;GB
82.763.331;GBP;124.79;GB
82.763.364;GBP;3.79;GB
82.763.397;GBP;67.19;GB
82.763.488;GBP;3.29;GB
82.763.499;GBP;185.59;GB
82.763.991;GBP;7.10;GB
82.764.061;GBP;89.99;GB
82.764.403;GBP;20.89;GB
82.764.425;GBP;19.99;GB
82.764.447;GBP;20.89;GB
82.764.458;GBP;19.99;GB
82.764.469;GBP;22.09;GB
82.764.516;GBP;4.62;GB
82.764.549;GBP;7.36;GB
82.764.904;GBP;82.69;GB
82.765.097;GBP;33.28;GB
82.765.246;GBP;19.39;GB
82.765.359;GBP;18.69;GB
82.765.463;GBP;157.03;GB
82.765.474;GBP;34.69;GB
82.765.689;GBP;169.14;GB
82.765.691;GBP;169.14;GB
82.765.703;GBP;169.14;GB
82.765.771;GBP;223.19;GB
82.766.329;GBP;49.89;GB
82.766.364;GBP;6.19;GB
82.766.876;GBP;0.79;GB
82.766.923;GBP;1.89;GB
82.767.004;GBP;97.59;GB
82.767.139;GBP;81.79;GB
82.767.152;GBP;322.49;GB
82.767.163;GBP;73.59;GB
82.767.174;GBP;73.59;GB
82.767.185;GBP;73.59;GB
82.767.208;GBP;61.09;GB
82.767.221;GBP;232.70;GB
82.767.232;GBP;64.79;GB
82.767.243;GBP;23.79;GB
82.767.573;GBP;43.49;GB
82.767.868;GBP;11.79;GB
82.767.879;GBP;22.09;GB
82.767.937;GBP;172.39;GB
82.767.961;GBP;193.89;GB
82.768.144;GBP;16.00;GB
82.768.235;GBP;68.19;GB
82.768.268;GBP;2.59;GB
82.768.508;GBP;19.09;GB
82.768.521;GBP;62.89;GB
82.768.532;GBP;12.69;GB
82.768.601;GBP;235.20;GB
82.768.667;GBP;62.27;GB
82.768.851;GBP;10.45;GB
82.768.953;GBP;1228.29;GB
82.768.964;GBP;2055.59;GB
82.769.023;GBP;188.19;GB
82.769.273;GBP;397.28;GB
82.769.499;GBP;16.57;GB
82.769.898;GBP;69.67;GB
82.771.544;GBP;14.89;GB
82.771.921;GBP;146.69;GB
82.772.057;GBP;93.89;GB
82.772.068;GBP;72.99;GB
82.772.092;GBP;72.99;GB
82.772.115;GBP;72.99;GB
82.772.159;GBP;142.49;GB
82.772.239;GBP;15.79;GB
82.772.582;GBP;19.59;GB
82.772.593;GBP;19.59;GB
82.772.627;GBP;54.39;GB
82.772.649;GBP;365.99;GB
82.772.651;GBP;296.59;GB
82.772.753;GBP;21.21;GB
82.772.866;GBP;3.19;GB
82.772.888;GBP;75.39;GB
82.772.968;GBP;11.49;GB
82.773.869;GBP;912.94;GB
82.773.938;GBP;75.15;GB
82.774.214;GBP;311.39;GB
82.774.362;GBP;46.40;GB
82.800.578;GBP;59.81;GB
82.800.625;GBP;77.59;GB
82.801.594;GBP;17.41;GB
82.801.878;GBP;3671.99;GB
82.802.416;GBP;64.49;GB
82.802.597;GBP;25.09;GB
82.802.611;GBP;143.89;GB
82.802.622;GBP;1.49;GB
82.802.633;GBP;12.81;GB
82.802.746;GBP;22.27;GB
82.802.837;GBP;116.09;GB
82.803.261;GBP;52.49;GB
82.803.693;GBP;71.89;GB
82.803.738;GBP;35.12;GB
82.804.025;GBP;5.89;GB
82.804.036;GBP;5.89;GB
82.804.116;GBP;111.33;GB
82.804.127;GBP;214.84;GB
82.804.149;GBP;214.84;GB
82.804.377;GBP;67.39;GB
82.804.388;GBP;63.19;GB
82.804.402;GBP;74.49;GB
82.804.504;GBP;163.93;GB
82.804.537;GBP;74.49;GB
82.804.628;GBP;473.49;GB
82.804.639;GBP;127.49;GB
82.804.696;GBP;214.84;GB
82.804.776;GBP;32.89;GB
82.805.063;GBP;1099.89;GB
82.805.757;GBP;18.49;GB
82.805.815;GBP;5.30;GB
82.805.826;GBP;29.39;GB
82.805.837;GBP;43.75;GB
82.805.861;GBP;42.59;GB
82.805.883;GBP;42.59;GB
82.805.894;GBP;41.29;GB
82.805.906;GBP;40.89;GB
82.805.917;GBP;42.99;GB
82.805.928;GBP;28.19;GB
82.805.985;GBP;44.59;GB
82.806.011;GBP;341.94;GB
82.806.669;GBP;108.09;GB
82.806.831;GBP;12.49;GB
82.806.977;GBP;51.19;GB
82.807.036;GBP;135.29;GB
82.807.184;GBP;12.89;GB
82.807.309;GBP;167.99;GB
82.807.311;GBP;80.89;GB
82.807.424;GBP;10.20;GB
82.807.468;GBP;20.19;GB
82.807.537;GBP;14.89;GB
82.807.548;GBP;16.29;GB
82.807.559;GBP;15.99;GB
82.807.617;GBP;12.69;GB
82.807.674;GBP;88.50;GB
82.807.801;GBP;96.37;GB
82.807.903;GBP;21.49;GB
82.807.993;GBP;13.29;GB
82.808.006;GBP;172.49;GB
82.808.017;GBP;29.97;GB
82.808.039;GBP;4.29;GB
82.808.041;GBP;4.29;GB
82.808.132;GBP;14.89;GB
82.808.165;GBP;16.29;GB
82.808.176;GBP;15.99;GB
82.808.201;GBP;719.99;GB
82.808.234;GBP;140.29;GB
82.808.438;GBP;102.99;GB
82.808.906;GBP;319.09;GB
82.809.022;GBP;51.15;GB
82.809.033;GBP;48.77;GB
82.809.204;GBP;29.39;GB
82.809.443;GBP;66.99;GB
82.809.465;GBP;12.69;GB
82.809.591;GBP;1.89;GB
82.809.603;GBP;1.89;GB
82.809.614;GBP;1.89;GB
82.809.625;GBP;1.89;GB
82.809.636;GBP;1.89;GB
82.809.682;GBP;15.09;GB
82.809.693;GBP;28.49;GB
82.809.705;GBP;10.79;GB
82.810.174;GBP;67.39;GB
82.810.904;GBP;31.21;GB
82.810.926;GBP;135.09;GB
82.810.937;GBP;5.49;GB
82.810.959;GBP;47.71;GB
82.810.983;GBP;24.69;GB
82.811.246;GBP;55.19;GB
82.811.361;GBP;47.49;GB
82.811.758;GBP;3840.00;GB
82.811.838;GBP;138.51;GB
82.811.884;GBP;104.92;GB
82.811.931;GBP;138.51;GB
82.812.397;GBP;191.99;GB
82.812.411;GBP;191.99;GB
82.812.557;GBP;191.99;GB
82.812.579;GBP;191.99;GB
82.812.604;GBP;191.99;GB
82.812.865;GBP;9.10;GB
82.812.876;GBP;9.10;GB
82.812.887;GBP;9.10;GB
82.812.898;GBP;9.10;GB
82.812.901;GBP;9.10;GB
82.812.912;GBP;9.10;GB
82.812.923;GBP;9.10;GB
82.812.934;GBP;9.10;GB
82.812.945;GBP;9.10;GB
82.812.956;GBP;9.10;GB
82.812.967;GBP;9.10;GB
82.812.978;GBP;9.10;GB
82.812.989;GBP;9.10;GB
82.812.991;GBP;9.10;GB
82.813.004;GBP;9.10;GB
82.813.015;GBP;9.10;GB
82.813.026;GBP;9.10;GB
82.813.037;GBP;9.10;GB
82.813.048;GBP;9.10;GB
82.813.059;GBP;9.10;GB
82.813.061;GBP;9.10;GB
82.813.072;GBP;9.10;GB
82.813.083;GBP;9.10;GB
82.813.094;GBP;9.10;GB
82.813.106;GBP;149.99;GB
82.813.117;GBP;719.99;GB
82.813.128;GBP;178.49;GB
82.813.139;GBP;112.49;GB
82.813.141;GBP;554.99;GB
82.813.152;GBP;112.49;GB
82.813.163;GBP;539.99;GB
82.813.174;GBP;809.99;GB
82.813.185;GBP;449.99;GB
82.813.471;GBP;164.99;GB
82.813.618;GBP;52.69;GB
82.813.961;GBP;48.42;GB
82.813.972;GBP;4.02;GB
82.813.983;GBP;1.65;GB
82.814.372;GBP;42.49;GB
82.814.656;GBP;27.19;GB
82.814.782;GBP;500.55;GB
82.814.838;GBP;451.88;GB
82.814.884;GBP;52.89;GB
82.814.895;GBP;40.99;GB
82.814.907;GBP;41.59;GB
82.814.931;GBP;15.49;GB
82.815.227;GBP;69.90;GB
82.816.447;GBP;62.40;GB
82.816.516;GBP;132.29;GB
82.816.527;GBP;82.23;GB
82.816.595;GBP;19.46;GB
82.816.744;GBP;61.38;GB
82.816.788;GBP;22.19;GB
82.816.799;GBP;21.47;GB
82.816.813;GBP;19.10;GB
82.816.961;GBP;34.29;GB
82.816.972;GBP;13.79;GB
82.817.007;GBP;31.49;GB
82.817.109;GBP;733.00;GB
82.817.326;GBP;10.91;GB
82.817.348;GBP;133.03;GB
82.817.361;GBP;382.42;GB
82.817.372;GBP;364.85;GB
82.817.383;GBP;508.34;GB
82.817.406;GBP;7.26;GB
82.817.417;GBP;7.26;GB
82.817.428;GBP;10.12;GB
82.817.439;GBP;10.12;GB
82.817.452;GBP;10.12;GB
82.817.463;GBP;10.12;GB
82.817.474;GBP;10.12;GB
82.817.485;GBP;10.12;GB
82.817.496;GBP;10.12;GB
82.817.508;GBP;10.12;GB
82.817.519;GBP;10.12;GB
82.817.521;GBP;10.12;GB
82.817.532;GBP;10.12;GB
82.817.543;GBP;10.12;GB
82.817.554;GBP;10.12;GB
82.817.565;GBP;10.12;GB
82.817.576;GBP;10.12;GB
82.817.587;GBP;10.12;GB
82.817.598;GBP;10.12;GB
82.817.601;GBP;10.12;GB
82.817.612;GBP;10.12;GB
82.817.623;GBP;10.12;GB
82.817.634;GBP;10.12;GB
82.817.645;GBP;10.12;GB
82.817.656;GBP;10.12;GB
82.817.667;GBP;10.12;GB
82.817.931;GBP;8.54;GB
82.817.942;GBP;8.54;GB
